what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587798996895
error,log,,,"Internal Error",1587798996958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587799026441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587799054124
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1587799057140
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1587799057359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1587799058813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1587799061752
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1587799062783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799062799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799064534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799065190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799069800
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587799070221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587799070912
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587799089183
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1587799097784
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1587799097923
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587799159750
error,log,,,"Internal Error",1587799174991
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587799182617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799193560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799214757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799216149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799226984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799236988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799245476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799277473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799278519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799279208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587799570200
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1587799572502
