what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131137326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131141972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131143409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131145956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131151611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131154691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1576131158519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576131159690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131170092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131176279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1576131179434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576131180371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131189043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131190387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576131195637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1576131198904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576131199701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576131202390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1576131203311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1576131203780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131204592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131244984
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1576131246921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131258421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576131260858
