what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587794940726
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1587794950348
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1587794950379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587794953058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587794963797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587794966969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587794986612
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1587794990356
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1587794990388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587794990966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1587794994624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587794995358
error,log,,,"Internal Error",1587794999268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795029559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587795033530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795035782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795038171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587795041533
error,log,,,"Internal Error",1587795043190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795044941
error,log,,,"Internal Error",1587795045145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795053583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587795056148
error,log,,,"Internal Error",1587795056211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1587795065262
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1587795066686
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1587795066857
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1587795066967
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1587795067387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795070624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795072997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795074233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587795102002
