what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587796695654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796699500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796701727
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587796704547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1587796711973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587796713222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587796732231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1587796733451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1587796734499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796735389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796741640
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587796742613
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587796743003
error,log,,,"Internal Error",1587796746563
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587796748064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1587796749065
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587796749486
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1587796750346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796750408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796751627
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587796752159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587796752894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796754388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796894656
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1587796896829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796899875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796903221
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587796903315
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587796903330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587796908019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587796909130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1587796910147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587796914803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587796929842
error,log,,,"Internal Error",1587796929905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587796933710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587796935970
error,log,,,"Internal Error",1587796936033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587796961618
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1587796964495
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1587796968606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587796979814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797014137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797015598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797041445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797054452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797072132
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1587797093733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797098111
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1587797110897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1587797128092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587797129782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797155730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797170141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797197792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797212254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797213945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797215302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797217864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797220866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797222700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797223884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797224988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797225758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797227012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797227966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797229340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797237366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797251464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797266354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797267449
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587797267464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797272685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797314700
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797316095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797355942
error,log,,,"Internal Error",1587797363274
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1587797367964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797372232
error,log,,,"Internal Error",1587797372295
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1587797387863
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1587797388661
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1587797400724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797403838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1587797430320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587797431900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587797432616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587797433571
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797457738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797468901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797472495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1587797476043
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1587797477523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797478279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797482508
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1587797482914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587797483703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797485217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797488291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797488795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797490874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797491846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797492523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797496548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797519371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797526609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797598508
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797605912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1587797614279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797615185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797622453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1587797627452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797628296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797694097
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797696831
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797696831
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797697724
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797697724
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797698424
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797699503
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797700411
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1587797703316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797705599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1587797709741
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797709843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1587797709865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797713992
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1587797716712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797725639
error,log,,,"Internal Error",1587797725702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1587797731031
