what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495345356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495353043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495365957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495372409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495481237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495484846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495493125
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1576495505706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495506710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495510398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495510976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495520110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495522658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495525097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495527456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495539538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495548649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495549697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495569043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495573546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495583702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495585764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495587811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495589748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495591794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495594013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495599857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495599903
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.correction.assignToLocal.assist",1576495600075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495652148
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1576495653632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495658135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495665644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576495678540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576495687073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576495693495
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1576495698153
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1576495698263
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1576495698325
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1576495698684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495698747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495699824
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1576495700250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495702890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576495709726
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1576495710491
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1576495711179
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1576495711663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576495712147
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1576495718400
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1576495727219
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1576495727817
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1576495733723
