what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1576195061127
arch,sysinfo,,,"x86",1576195061127
ws,sysinfo,,,"win32",1576195061127
locale,sysinfo,,,"zh_CN",1576195061127
processors,sysinfo,,,"12",1576195061127
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1576195061127
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1576195061127
java.specification.name,sysinfo,,,"Java Platform API Specification",1576195061127
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1576195061127
java.specification.version,sysinfo,,,"1.6",1576195061127
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1576195061127
java.version,sysinfo,,,"1.6.0_45",1576195061127
java.vm.info,sysinfo,,,"mixed mode, sharing",1576195061127
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1576195061127
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1576195061127
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1576195061127
java.vm.specification.version,sysinfo,,,"1.0",1576195061127
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1576195061127
java.vm.version,sysinfo,,,"20.45-b01",1576195061127
error,log,,,"Internal Error",1576195078107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195081294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195095577
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1576195114276
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1576195114917
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1576195115323
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1576195119244
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1576195119259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576195119697
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1576195143378
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1576195143472
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1576195143503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576195143722
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1576195153064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195196197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195204687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195206124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195493876
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576195498921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195503155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195509690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576195534997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1576195541339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195546806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195548475
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1576195555739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1576195556895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1576195559379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195560378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195561425
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1576195561644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195562112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195562581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195562940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195563206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195563471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1576195564049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195572938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195574578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195577937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195580749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195587841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195589731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195594558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195595823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195616459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195617693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195618896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195632558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576195635544
